3677397	3671151	1
3438392	3474135	1
1265536	3474178	1
3753938	3474136	1
16046507	3474178	1
63163499	3474164	3
1124614	3471929	1
1604727	3474146	1
1477377	3474179	1
30870602	16287158	1
1265816	3474137	3
3496607	3474166	1
29699482	3474133	1
3444383	3474149	1
10584062	3671151	1
1338680	16638672	1
3606248	3471958	2
9785667	3474181	3
3670955	3670254	2
60783112	3474164	1
65924481	22893876	1
36838514	3474140	1
26798090	3671151	2
3498831	3471929	1
1440353	3474136	2
37902948	3474449	2
29305635	3474137	2
15512553	3773632	1
62774994	3474179	1
26898644	3474148	1
22747182	3474137	1
3625020	3670254	1
10518394	3474135	1
1410856	3474144	21
71885400	29472201	1
3436619	3474134	1
3595493	3474174	1
16127773	3474153	3
37169072	13178628	1
6000817	3474147	2
63654399	3474602	1
10634631	3471958	1
965102	3474149	1
13095970	3474174	5
5806778	3474148	1
26717252	3773632	1
3518397	3474186	1
2615611	3474140	1
3670969	3474143	7
27064201	3474178	1
58971009	13178628	1
22604342	3474378	1
5502404	3670254	1
22433085	3474144	2
71975811	29472201	1
26697624	16638672	1
5847269	3474178	1
32469671	3474186	1
5956048	3474133	1
25704468	3474149	1
59323345	3474180	1
61877710	3474449	1
3501819	3474164	1
6020644	3474159	2
14202212	15464311	1
1309823	3474185	2
26737078	3474449	1
13094962	3474174	1
37913360	3474449	1
3528619	3474166	3
32437496	3474133	1
1602508	3474178	1
1474248	3474135	1
29299484	3473536	1
1285966	3474148	1
16519044	3474378	1
30719136	3474164	6
37323341	29472201	1
5822254	3471929	1
6009290	3670254	3
2365771	3474135	1
32894439	3471958	1
10448075	3670254	1
17271448	3474378	1
65843752	3663670	1
29449184	16287786	1
1263989	3474180	1
17303547	3670254	1
926336	3474133	1
1443179	3474148	1
65810961	3471958	1
27039327	3474182	1
10517968	3476787	2
30852513	3471958	1
3794123	3474159	1
61174777	3474149	1
29402189	3474134	1
1308614	3474178	1
3805505	3509802	1
3481897	3474143	2
6743502	3474178	1
9739733	3474144	1
67339165	3474134	1
2411104	3474143	1
84025509	16638672	1
62476334	3474148	1
16649505	3474164	1
15802322	3474186	1
15379108	3474150	1
22740276	16287158	1
40883356	13178628	1
62663211	3474164	3
3801235	5810579	1
5847690	3474178	2
1395661	3474135	1
1610900	3474149	1
32457640	3663670	1
23045973	3477794	1
3440439	3473536	2
2559525	3474138	2
16591751	3474153	1
3800947	3473536	1
15996016	3474151	1
29267131	3474180	1
12697983	3474148	3
2544454	3474046	2
26702071	3474449	1
6070764	3670254	2
1138202	3474138	1
3495196	3474136	1
3778226	5810579	1
1531143	3474148	1
30679942	3773632	1
5955396	3474135	1
20953838	3474378	1
22706415	3474135	1
3754041	3671151	1
63067967	3474138	1
3751161	3474150	1
9578939	3474164	1
10563710	3474166	1
65511488	3471958	1
1264842	3474144	1
5956769	3474186	1
29010362	3474164	1
10501136	3474138	1
945168	3474179	1
15160667	3474137	1
21923980	3474449	1
3443002	3474166	1
2538680	3474143	2
59210857	15464311	1
12867698	3474164	1
20955317	3474146	1
3802811	3474143	1
33332510	3471958	1
31240550	3671151	1
16360376	15692516	4
60971633	3474186	1
15179284	3474144	1
16404208	3471958	1
3458252	3474186	1
22878072	3474148	1
17527428	16287158	1
2714306	3471929	1
1262825	3474135	3
3682484	3474140	1
26672963	3470375	1
5803989	3474180	1
33285911	3474148	3
1613097	3474142	1
6753725	3671151	1
3800852	16269266	1
16592538	3473536	3
31458440	3471958	2
949606	3474143	1
22744619	3474046	1
31252397	3474185	1
6010438	3474147	1
15786898	3474186	1
2562485	3473536	1
3526047	3474166	2
3527793	3474166	1
3589346	3474378	1
5807050	3474134	3
10097134	3474181	1
3802772	3474186	1
29108016	3471958	1
1502943	3474151	2
1574098	3663670	2
55361348	3474174	1
10143430	3474181	2
3796661	3474148	1
3808552	3474178	2
1607714	3474146	2
15156687	3474187	1
3441434	3474147	1
22334012	3474137	1
5958040	3474166	1
16306027	3474164	5
34006238	3474414	1
1597777	3474147	1
15549735	15464311	1
1266711	3474135	1
3502131	3474186	1
3496366	3477794	1
15181497	3474316	1
8562814	3474135	1
22997954	3474149	1
30349176	3474153	1
22741320	22006580	1
23876880	3474182	1
22355006	3474133	2
33409387	3474187	1
1421647	3474176	2
3442214	3474146	2
924367	3474164	1
15679432	3474147	1
3433999	3471929	1
5886163	3670254	2
929721	3474449	1
6060207	3474143	1
1610907	3476787	1
10301778	3474148	2
1160373	3471958	1
15353678	3474414	3
5722306	3474151	2
1496373	3474148	2
5956009	3474166	1
1475297	3474144	4
49795944	3474449	1
9350877	3474143	1
57258318	3474174	1
5790828	3671151	1
3526045	3474135	1
1266917	3474186	1
1497003	3474144	1
71113098	3474146	1
28732385	3474144	1
34832691	3474186	1
945359	3474179	1
3749469	3474140	1
1605965	3474182	1
6743426	3474180	1
3499486	3474146	1
1597989	3474185	1
30726858	16287800	5
3744541	3474164	1
17402044	3474378	1
34755653	3476787	1
1601534	3474186	1
5882461	3474178	3
10495233	3474140	1
1306812	3474186	1
31416438	3474138	2
5752603	3477794	1
969433	3471958	1
29395548	3474137	2
15220662	3474151	1
22970663	3474148	1
1475343	3474186	1
27043146	3474142	1
2357321	3474174	1
3709299	3471958	1
10592008	3474137	1
15165760	3474137	1
12736975	3474153	1
1308935	3474135	1
3771819	3474174	1
3681674	3474164	1
3496857	3474164	1
5764930	3474151	2
34410947	3474144	1
9921738	3477794	1
3493748	3474151	2
5774725	3474133	1
60853385	3474150	1
27290027	3474178	2
23927510	3474135	1
22385855	3474142	3
10364818	3474187	2
2630515	3474159	1
918170	3474186	1
3778361	3474164	1
22685118	3471958	1
3788048	3474143	8
1343073	3471958	1
3442999	3474164	3
31148137	3671151	1
3510269	3474159	1
57668339	3474316	1
3508535	3474144	3
5923010	3474046	2
2695243	3474149	1
1453393	3474166	1
66536418	3470375	1
3461415	3474136	1
71111360	3471958	1
3770198	3474138	3
13019491	3474144	9
6083522	3471958	4
3526853	3477794	1
1263986	3474181	2
28735054	3474164	3
3675663	3474134	1
28405396	3474164	1
3695837	3670254	1
1489271	3474147	1
10241577	3474153	2
27288382	3474164	1
3551758	3474166	1
22331950	3474046	1
25891980	3474182	3
5957085	3474166	1
34017573	3474378	1
60857479	3474174	1
3467183	3474181	1
29054	3474137	1
6972809	3474449	1
1606274	3474186	1
61013778	3474153	1
1761286	3474166	1
3483113	3474143	4
3483113	3474140	1
1424548	3474137	1
3725456	3474136	1
2582844	3474147	5
2582844	3474144	1
3466789	3474181	1
17275559	15464311	1
1436448	13178628	1
3456251	3474144	3
5846239	3477794	1
3456251	3474140	1
5847899	3474178	1
16564793	3474602	1
1284042	3474138	1
1455924	3471929	1
6761160	3474164	1
6842731	3474181	1
3718975	22893876	1
10418927	5810579	5
30540176	30272927	3
29129129	3474187	2
37281682	29472201	2
27041779	3474178	3
1492512	3474180	1
60902051	3671151	1
3673033	3474137	1
16277745	13178628	1
10512930	3474134	2
3795039	3773632	1
5835448	3474137	1
3799841	3477794	1
31077517	3476787	1
6011406	3474143	3
57850339	16287800	2
3496973	3474147	2
3438456	3474151	1
22082874	3474178	1
31472083	22893876	1
16633747	15464311	1
33275285	3670254	1
6830748	3474150	1
22572399	3474135	2
956271	3474166	1
34215670	16287800	1
2460416	3474138	1
3499016	3474140	2
36212217	3471958	1
3797436	3474178	5
35191104	3471958	1
10363379	3474179	2
1311323	3476787	1
1615027	3474148	1
34800691	3663670	1
3645635	3471958	1
23071570	16287158	2
22143262	3474137	1
12759011	3474151	1
2394892	3474148	1
21973219	3474136	1
3801622	3474153	1
2574173	3474136	1
1267871	3474149	1
22573269	3474143	2
2343330	3474133	12
2415656	3474179	1
16225030	3474164	2
1267871	3474143	8
22946423	3474164	2
15225097	3474151	1
3527654	3670254	2
60805171	3671151	1
6847003	3473536	3
9967641	3474135	1
3509756	3474149	1
34050158	3474378	2
1497488	3474143	2
5847715	3473536	1
15388748	3474181	1
3498546	3471929	1
3746061	3474164	1
3671002	3477794	1
29832321	30272927	1
5999495	3477794	1
5882812	3671151	1
1339405	3474384	1
919636	3474147	4
5785869	3474149	1
1492308	3474178	2
16536950	3474137	1
1603663	3474134	1
1266543	3473536	2
27216471	3474185	2
2429136	3474146	8
3500780	3474144	4
3807447	3670254	1
29396230	3474316	2
24277639	3471958	2
868845	3474166	1
13012894	3474046	1
15701752	3474186	1
796404	3474174	1
3702884	16287800	1
3466384	3477794	2
3522413	3474186	1
15712343	3474187	1
6716555	3474164	1
5818697	3474179	1
3497268	3471929	1
34005488	3474414	1
18020082	16287800	1
15410406	16287800	2
1475722	3474164	1
16500735	3474186	1
36256510	3474166	1
32439363	3474140	1
29667711	3474140	1
26372478	3471958	1
2346897	3474135	1
22878072	3474133	1
3515349	3474138	1
1513701	3471958	2
15982977	3474140	1
29898853	3671151	1
23720214	3474149	1
1473232	3474153	1
66091833	16287158	1
34818056	3474149	1
6337098	3474135	1
3792842	3471929	1
3438578	3474146	3
22878072	3474137	1
50267303	3471958	1
1040879	3474186	1
25882828	3474046	1
5769842	3474186	1
1451749	3474186	2
3754190	3474164	1
13054839	3474180	1
30358893	3671151	1
3765290	3670254	1
55413682	3476787	1
16372992	3471958	1
3674778	3474133	3
63642047	3471958	1
3465815	3471958	1
2448208	3474174	2
6860535	3474140	2
5881217	3474140	1
2431324	3474135	1
5910492	5810579	1
23091308	3471958	1
34068501	3471958	1
9943474	3474181	3
17788458	16287800	2
3527788	3474179	1
9351122	3474144	1
946132	3474046	1
5833008	3474147	1
26326176	3471958	1
6743441	3474180	1
62530785	3670254	1
17401548	16638672	1
224134	3474136	1
2449842	3474133	4
1265934	3474148	1
16497981	13178628	1
3725789	3474180	1
27287568	3474164	1
3806842	3474164	1
17984926	3474449	1
15997622	3476787	1
23033055	3471958	1
3518530	3474180	1
15122955	22006580	1
70988382	3671151	1
5847440	3474178	1
5509904	3474147	1
6785792	3474176	1
22848690	3474176	1
22350863	3474179	1
3802358	3474134	1
3778163	3474151	1
16020364	3474143	1
3439287	3474135	1
54461855	3476787	1
30656797	3474164	1
5954549	3474133	1
16199180	3474179	2
61169009	3474144	1
5846097	3474178	2
2625632	3474140	1
1488454	3474149	1
1488454	3474147	1
31425447	3471958	1
32564709	3773632	1
37304691	29472201	1
2625632	3474148	3
29602971	3474186	1
3742037	3474164	1
3703832	3474178	1
1601371	3474134	1
2442877	3474144	4
1405088	3473536	1
21777327	3474164	1
1604080	3474149	1
3454881	3474164	2
1602476	3474133	1
5849743	3474178	1
1578791	3474138	1
36795483	3474146	1
27037944	3474140	1
1307945	3473536	2
1412228	3474178	1
57832879	3474449	1
16654750	3474133	1
22765774	16287800	3
1422518	3474176	1
6066840	5810579	1
71970255	29472201	1
3803379	3474140	1
3716034	3474164	1
971949	3474136	1
22644045	3474144	1
22712723	3474181	1
3456639	3474140	4
29687221	3476787	1
3801005	3474178	2
2597809	3474137	4
5955934	3477794	1
60858634	3474140	1
28412317	3474143	1
15385408	3473536	1
1442760	3474138	3
33175277	3474148	2
61081118	3474166	1
6771572	3474159	1
15533597	3476787	1
856473	3474144	1
2436300	3474133	2
3450313	3474140	2
22185173	3474187	1
5867873	3671151	1
22081804	3474137	1
10560858	3474164	1
1287970	3474186	1
30556538	16638672	1
3525544	3474185	1
1325746	3474140	1
1452848	3471929	4
1462538	3474144	2
26145115	16287800	1
1325746	3474148	5
3522729	3474133	1
1774691	3474179	3
62357288	3474147	1
2278012	3477794	1
35153007	3474164	2
22834113	3474148	1
10565035	3471958	1
2642302	3474186	1
15645481	3474134	1
26271951	16638672	1
2642302	3474185	2
22501808	3474186	1
2444513	3474147	1
2497474	3474137	2
15860598	3474164	1
3460056	3474182	1
1224188	16269266	1
6761228	5810579	1
62409491	3474147	1
18073538	3474449	1
5846369	3474178	2
12021996	16287800	1
34803122	3663670	1
5995754	3474134	1
9537617	3473536	1
26702575	3670254	2
3805251	3474178	5
3529830	3773632	1
6768323	3474180	3
2357886	3471929	2
15523121	3474166	1
2424914	3471929	2
27248627	3474378	3
922543	3474147	1
1477658	3474186	1
1607480	3474164	1
13236389	15692516	1
16518612	3474134	1
3800186	3474181	1
15997031	3474178	2
15324762	3474148	1
18005821	3474449	1
35279941	3474150	1
3493498	3477794	1
28998603	3474166	1
31315404	3474180	1
3498978	3474138	2
15625207	3474149	1
35594799	3474148	1
37330791	29472201	1
31472131	3474164	1
3670907	3474143	2
5652920	3474174	1
15857810	3474316	1
1478232	3474187	1
6350469	3670254	1
10517885	3509802	1
29743423	30272927	2
27042729	3474180	1
2346020	3474187	1
15787716	3474134	1
15880674	3474150	1
30580668	16287158	1
1410856	3474164	1
26365694	3471958	1
2693762	3474143	4
16672640	3509802	1
1308132	3477794	1
3453358	3474146	3
1467644	3474140	1
1494752	3474151	2
1608505	3474178	7
10285203	3474176	1
22969449	3474449	1
16575617	3474164	1
3496353	3474144	2
3770469	3474187	2
70077311	15692516	1
1285822	16287158	1
5801131	3474166	1
17993893	16287800	1
2708642	3474149	1
32597733	3474182	1
1263616	3474046	1
15996647	3474178	2
1602339	3474140	2
3768062	3474134	1
89654881	3471958	1
67164014	15692516	2
1462285	3474148	1
1611449	3474179	1
30826359	15692516	1
3485605	3670254	1
16264520	3474174	1
1418503	3474174	2
16030793	3474149	1
57666835	30272927	1
3632228	3474135	1
3498140	3474148	2
6809161	3474134	1
22252568	3474144	1
5720552	3474186	1
34434415	3663670	1
66634553	3473536	1
2556124	3474178	1
10441848	3474148	1
22252568	3474143	3
3499515	3474164	1
20865128	3671151	1
37195495	3671151	1
3522011	3476787	1
32413065	3474136	1
52828731	3474148	1
16108664	3474147	2
32439262	3471958	2
3498399	3474140	3
15214891	3474140	2
16127734	3474153	2
1402959	3474144	1
3639810	3474135	1
2716901	3474137	3
13033654	3474144	5
10515176	3474186	1
22665025	13178628	1
2626564	3474046	1
2528235	3474140	1
27042886	5810579	1
27068746	3474153	1
33409988	3471958	1
3510527	3474147	1
26795239	3474147	1
1492453	3474133	5
3770198	3474149	1
3718556	3670254	1
30659926	3773632	1
1496197	3474140	1
1618005	3670254	4
3523119	3474186	2
2411104	3474166	1
29078484	16287800	1
15585193	3474137	1
22366496	3474176	1
3794271	3671151	1
2414639	3474140	1
18179480	3474697	3
15832111	3474178	1
6742399	3474148	1
26707079	3474449	2
1600715	3773632	1
29387486	16638672	1
3525557	3474164	1
5999098	3474164	1
10518405	3474137	1
15553791	3471958	1
32726047	3471958	1
9994344	3474166	3
5872252	3474186	1
30359149	3474178	1
15996297	3474178	3
57667190	30272927	1
3499189	3474133	1
3458395	3474136	1
10516945	3474134	1
38476805	3474414	1
18090943	3474449	1
15702191	3474187	1
30580137	3671151	2
1458409	3474143	6
30358955	3474178	1
39417124	3471958	1
39764816	3663670	1
10361738	3474178	1
1489684	3477794	1
3626383	3471958	1
3434470	3474186	1
3801794	3474174	3
10365040	3474144	1
8187997	3474137	1
3541280	3474138	2
17791949	3474178	2
61901982	3474164	1
3803400	3474164	1
29164049	3474316	3
71571799	3474147	1
9814521	3474181	1
5891636	3474176	1
3794121	3474138	1
1266533	3671151	9
3788156	13178628	1
29087613	16287800	1
32139485	15692516	1
60777982	3474150	1
12867698	3474147	2
5926214	3474185	2
11578616	3474147	1
58454663	3474164	1
6771294	3474138	1
49201075	3474149	1
60857829	3474137	1
36743602	16287800	1
5703731	3474164	2
9961259	5810579	4
2433856	3471929	4
61404829	3474144	1
15688303	3474137	1
3444951	3474148	1
1474444	3474147	1
2788673	3671151	2
